Agents,X_DIM,Y_DIM,TRIAL_NO,REWARD,NORMALIZED_REWARD,DONE_RATIO,STEPS,ACTION_PROB
10,40,40,315,-3663.0,-4.522222222222222,0.0,665,[0.91501502 0.00615616 0.0463964  0.00840841 0.02402402]
7,40,40,316,-3379.000000000054,-4.187112763321009,0.0,653,[0.89973788 0.00808213 0.07011796 0.00720839 0.01485365]
9,25,25,318,-2225.99999999998,-3.9121265377855536,0.0,423,[0.92400419 0.00628931 0.05660377 0.00707547 0.00602725]
7,35,35,319,-2552.83333333334,-3.511462631820275,0.0,577,[0.91349481 0.00321305 0.06945131 0.00692042 0.00692042]
7,40,40,320,-1669.9999999999598,-2.069392812887187,0.0,667,[0.93156544 0.00513259 0.05111206 0.0081266  0.0040633 ]
7,25,25,321,-1462.333333333323,-2.579071134626672,0.0,427,[0.94025367 0.00700935 0.03504673 0.00567423 0.01201602]
9,45,45,322,-2890.5000000000337,-3.251406074240758,0.0,737,[0.86826257 0.00873231 0.08039747 0.00647395 0.03613369]
7,45,45,323,-2752.5,-3.1031567080045095,0.0,733,[0.89606851 0.00797976 0.07512651 0.00720125 0.01362398]
6,40,40,324,-2051.999999999961,-2.545905707195981,0.0,647,[0.90277778 0.00514403 0.07124486 0.00745885 0.01337449]
10,25,25,325,-2485.0000000000005,-4.359649122807018,0.0,425,[0.88967136 0.01079812 0.05516432 0.00774648 0.03661972]
5,30,30,326,-980.0000000000207,-1.5193798449612723,0.0,489,[0.88081633 0.00734694 0.07510204 0.00857143 0.02816327]
6,25,25,327,-1413.3333333333292,-2.4970553592461644,0.0,423,[0.90133648 0.00511006 0.05149371 0.01179245 0.0302673 ]
9,30,30,328,-3528.0000000000696,-5.436055469953883,0.0,503,"[9.36507937e-01 5.29100529e-03 5.15873016e-02 6.17283951e-03
 4.40917108e-04]"
9,35,35,329,-2697.333333333349,-3.7000457247371044,0.0,577,[0.90465206 0.00692042 0.06286044 0.00576701 0.01980008]
7,35,35,330,-2456.5,-3.3789546079779917,0.0,577,[0.91596639 0.00543747 0.04918438 0.00692042 0.02249135]
7,35,35,331,-1427.4999999999818,-1.9635488308115294,0.0,570,[0.88041031 0.01250938 0.0850638  0.01125844 0.01075807]
6,25,25,332,-1040.0,-1.8374558303886925,0.0,415,[0.93389423 0.00761218 0.05088141 0.00600962 0.00160256]
8,30,30,333,-2218.666666666634,-3.423868312757151,0.0,511,[0.91162109 0.00634766 0.0534668  0.00952148 0.01904297]
7,30,30,334,-1908.9999999999866,-2.950540958268913,0.0,497,[0.91594951 0.00803213 0.05909352 0.00631096 0.01061388]
10,30,30,335,-1999.9999999999561,-3.0769230769230096,0.0,499,[0.9002 0.0116 0.0654 0.0124 0.0104]
9,25,25,336,-2124.8333333333235,-3.734329232571746,0.0,417,[0.90164806 0.00584795 0.05263158 0.00744285 0.03242956]
7,45,45,337,-2324.3333333333203,-2.6204434423149046,0.0,733,[0.9194239  0.00564422 0.06636824 0.00486571 0.00369794]
5,25,25,338,-1190.0000000000011,-2.1061946902654887,0.0,419,[0.95666667 0.0052381  0.03190476 0.00619048 0.        ]
6,25,25,339,-1342.6666666666613,-2.372202591283854,0.0,423,[0.94378931 0.00668239 0.0452044  0.0043239  0.        ]
10,30,30,340,-2374.999999999992,-3.6538461538461413,0.0,499,[0.8776 0.0026 0.0672 0.006  0.0466]
10,45,45,341,-2775.0000000000387,-3.117977528089931,0.0,739,[0.88256757 0.00716216 0.05432432 0.0077027  0.04824324]
7,30,30,342,-1523.1666666666595,-2.3541988665636158,0.0,493,[0.8470214  0.0075188  0.07779063 0.01012146 0.05754772]
5,35,35,343,-2100.9999999999704,-2.897931034482718,0.0,572,[0.88760908 0.0069808  0.09808028 0.00732984 0.        ]
6,25,25,344,-1519.3333333333271,-2.6843345111896237,0.0,423,[0.9504717  0.00353774 0.0408805  0.00511006 0.        ]
8,35,35,345,-1791.4166666666529,-2.4607371794871606,0.0,580,[0.89694492 0.00688468 0.07960413 0.00774527 0.008821  ]
6,25,25,346,-1386.666666666663,-2.4499411071849173,0.0,415,[0.92027244 0.0088141  0.06009615 0.00961538 0.00120192]
6,40,40,347,-2662.3333333333408,-3.303143093465683,0.0,651,[0.88190184 0.00894683 0.07694274 0.00945808 0.02275051]
7,40,40,348,-2507.000000000002,-3.10656753407683,0.0,653,[0.9320664  0.00458716 0.05286151 0.00524246 0.00524246]
9,30,30,349,-2604.0000000000086,-4.012326656394467,0.0,503,[0.92835097 0.00705467 0.05842152 0.00617284 0.        ]
8,45,45,350,-2698.6666666666865,-3.0390390390390616,0.0,735,[0.87941576 0.00883152 0.07863451 0.00798234 0.02513587]
6,25,25,351,-1060.0000000000152,-1.8727915194346558,0.0,423,[0.93160377 0.00471698 0.03734277 0.00786164 0.01847484]
6,25,25,352,-1716.666666666649,-3.0329799764428427,0.0,411,[0.90574434 0.00930421 0.07645631 0.00849515 0.        ]
5,35,35,353,-1336.9999999999964,-1.8441379310344777,0.0,572,[0.89808028 0.00628272 0.07294939 0.00488656 0.01780105]
10,25,25,354,-2163.333333333288,-3.795321637426821,0.0,439,[0.91568182 0.00636364 0.05568182 0.00477273 0.0175    ]
6,45,45,355,-1402.9999999999861,-1.583521444695244,0.0,731,[0.9007286  0.00660291 0.07741348 0.00865209 0.00660291]
5,35,35,356,-2272.0,-3.133793103448276,0.0,567,[0.94330986 0.0084507  0.04084507 0.00739437 0.        ]
6,25,25,357,-918.6666666666773,-1.6230859835100306,0.0,423,[0.94025157 0.00707547 0.04638365 0.00471698 0.00157233]
9,35,35,358,-2774.0000000000305,-3.8052126200274765,0.0,583,[0.91133942 0.00818113 0.05060883 0.00627854 0.02359209]
9,25,25,359,-2288.9999999999854,-4.022847100175722,0.0,435,[0.95030581 0.004842   0.03924567 0.00407747 0.00152905]
9,25,25,360,-2398.0,-4.214411247803163,0.0,435,[0.9441896  0.00458716 0.03695209 0.00356779 0.01070336]
7,25,25,361,-1747.666666666657,-3.082304526748954,0.0,427,[0.92022697 0.01068091 0.04839786 0.0076769  0.01301736]
6,35,35,362,-1487.9999999999923,-2.0495867768594933,0.0,575,[0.92592593 0.00694444 0.05439815 0.00752315 0.00520833]
5,40,40,363,-1997.9999999999811,-2.481987577639728,0.0,647,[0.91574074 0.00648148 0.05555556 0.00709877 0.01512346]
5,35,35,364,-1614.9999999999895,-2.2275862068965373,0.0,569,[0.8845614  0.0077193  0.07649123 0.00947368 0.02175439]
10,45,45,365,-3925.333333333625,-4.410486891386095,0.0,735,[0.92119565 0.00597826 0.05638587 0.00475543 0.01168478]
7,25,25,366,-2175.6666666666583,-3.837154614932378,0.0,427,[0.92990654 0.0046729  0.0370494  0.00600801 0.02236315]
8,30,30,367,-1711.7499999999786,-2.6415895061728065,0.0,500,[0.87100798 0.00848303 0.05638723 0.00673653 0.05738523]
5,30,30,368,-1027.0833333333408,-1.5923772609819236,0.0,492,[0.92697769 0.00486815 0.06247465 0.00567951 0.        ]
10,45,45,369,-4501.66666666675,-5.058052434457022,0.0,739,[0.90824324 0.00662162 0.06405405 0.00864865 0.01243243]
10,35,35,370,-2197.4999999999372,-3.0102739726026537,0.0,585,[0.88890785 0.00580205 0.04709898 0.00546075 0.05273038]
6,35,35,371,-2399.999999999996,-3.3057851239669365,0.0,575,[0.93547454 0.00520833 0.0552662  0.00405093 0.        ]
6,30,30,372,-1281.333333333332,-1.983488132094941,0.0,495,[0.92305108 0.00604839 0.05745968 0.00672043 0.00672043]
7,35,35,373,-2331.583333333329,-3.2071297569921993,0.0,570,[0.89567175 0.008006   0.07580686 0.00650488 0.01401051]
5,35,35,374,-1289.25,-1.7782758620689656,0.0,572,[0.9452007  0.00558464 0.04537522 0.00383944 0.        ]
6,25,25,375,-1272.0,-2.2473498233215548,0.0,423,[0.93789308 0.00393082 0.04716981 0.00628931 0.00471698]
7,30,30,376,-1369.4999999999884,-2.116692426584217,0.0,497,[0.86374068 0.00917958 0.06884682 0.00860585 0.04962708]
5,25,25,377,-1260.0,-2.230088495575221,0.0,419,[0.89428571 0.00857143 0.06190476 0.00428571 0.03095238]
10,40,40,378,-2530.0000000000114,-3.1234567901234707,0.0,659,[0.91545455 0.00530303 0.04969697 0.00621212 0.02333333]
7,45,45,379,-2324.3333333333208,-2.620443442314905,0.0,733,[0.92117555 0.00700662 0.05488517 0.00817439 0.00875827]
8,30,30,380,-1405.3333333333285,-2.1687242798353834,0.0,495,[0.86315524 0.01033266 0.0703125  0.01033266 0.04586694]
6,25,25,381,-812.6666666666745,-1.4358068315665626,0.0,423,[0.93199686 0.00904088 0.05188679 0.00589623 0.00117925]
7,25,25,382,-1811.333333333323,-3.194591416813621,0.0,417,[0.8961039  0.00512645 0.05126452 0.00717703 0.04032809]
7,25,25,383,-1070.0000000000146,-1.8871252204585796,0.0,427,[0.93090788 0.00801068 0.04773031 0.00834446 0.00500668]
5,45,45,384,-1642.4999999999582,-1.8559322033897832,0.0,729,"[8.94520548e-01 6.30136986e-03 9.15068493e-02 6.84931507e-03
 8.21917808e-04]"
9,25,25,385,-2216.333333333305,-3.895137668424086,0.0,435,[0.91666667 0.00535168 0.03312946 0.00458716 0.04026504]
10,45,45,386,-3557.3333333334713,-3.997003745318507,0.0,735,[0.86807065 0.00855978 0.08641304 0.00747283 0.0294837 ]
5,30,30,387,-1520.0833333333262,-2.356718346253219,0.0,492,[0.92819473 0.00770791 0.05882353 0.00527383 0.        ]
7,45,45,388,-2187.0,-2.4656144306651635,0.0,728,[0.92279052 0.00568293 0.05839702 0.00627082 0.00685871]
5,40,40,389,-2166.6666666666533,-2.6915113871635445,0.0,649,[0.93938462 0.00615385 0.04830769 0.00615385 0.        ]
9,40,40,390,-3619.0,-4.473423980222497,0.0,657,[0.81205674 0.0070922  0.07919622 0.00675447 0.09490037]
6,40,40,391,-2487.8333333333344,-3.0866418527708865,0.0,648,[0.8844376  0.00770416 0.0865434  0.00847458 0.01284027]
6,40,40,392,-2842.66666666668,-3.5268817204301244,0.0,655,[0.9316565  0.00762195 0.05284553 0.00660569 0.00127033]
8,25,25,393,-2034.8333333333208,-3.5824530516431703,0.0,420,[0.90380048 0.0097981  0.06235154 0.00801663 0.01603325]
10,25,25,394,-1739.4999999999618,-3.0517543859648453,0.0,425,[0.90093897 0.00962441 0.07065728 0.00704225 0.01173709]
9,35,35,395,-3017.333333333366,-4.139003200731641,0.0,583,[0.89136225 0.00589802 0.06887367 0.00627854 0.02758752]
8,35,35,396,-2351.9999999999845,-3.2307692307692095,0.0,575,[0.92513021 0.00477431 0.05099826 0.00455729 0.01453993]
9,30,30,397,-2490.000000000003,-3.8366718027735027,0.0,497,[0.85542169 0.01026328 0.07518965 0.00847836 0.05064703]
8,40,40,398,-3225.333333333381,-3.9917491749175507,0.0,655,[0.83212652 0.0078125  0.08765244 0.00952744 0.0628811 ]
7,35,35,399,-1830.3333333333046,-2.51765245300317,0.0,577,[0.9293129  0.00568463 0.05066733 0.00444884 0.00988631]
8,40,40,400,-1913.3333333332976,-2.3679867986798238,0.0,655,[0.8976753  0.00762195 0.06554878 0.00800305 0.02115091]
7,45,45,401,-3289.5,-3.7085682074408117,0.0,730,[0.92046121 0.00586281 0.06488177 0.00488568 0.00390854]
10,30,30,402,-2656.5000000000173,-4.086923076923103,0.0,505,[0.8756917  0.00770751 0.06956522 0.01067194 0.03636364]
5,30,30,403,-1551.6666666666513,-2.40568475452194,0.0,489,[0.88489796 0.0077551  0.08081633 0.00734694 0.01918367]
8,25,25,404,-1227.9166666666667,-2.161825117370892,0.0,420,[0.92250594 0.00564133 0.05285036 0.0074228  0.01157957]
10,40,40,405,-3025.000000000075,-3.7345679012346604,0.0,659,[0.8830303  0.00848485 0.07712121 0.00818182 0.02318182]
9,25,25,406,-2298.999999999987,-4.040421792618606,0.0,417,[0.87161085 0.00983519 0.08798511 0.00877193 0.02179692]
7,25,25,407,-1997.3333333333082,-3.5226337448559226,0.0,427,[0.93424566 0.00634179 0.0447263  0.00667557 0.00801068]
7,45,45,408,-2071.166666666646,-2.3350244269071547,0.0,730,[0.92710573 0.00547196 0.05589212 0.00566738 0.00586281]
6,35,35,409,-2383.333333333328,-3.2828282828282753,0.0,571,[0.89335664 0.00932401 0.07371795 0.00815851 0.01544289]
8,30,30,410,-2254.5,-3.4791666666666665,0.0,500,[0.91541916 0.00748503 0.05214571 0.00673653 0.01821357]
8,25,25,411,-1511.9999999999818,-2.6619718309858835,0.0,431,[0.93055556 0.00520833 0.03472222 0.00405093 0.02546296]
6,25,25,412,-1442.0,-2.547703180212014,0.0,411,[0.88309061 0.01213592 0.08373786 0.00970874 0.01132686]
8,40,40,413,-3368.66666666672,-4.169141914191485,0.0,651,[0.92772239 0.00498466 0.06154141 0.00575153 0.        ]
10,40,40,414,-2624.0000000000377,-3.239506172839553,0.0,655,[0.85609756 0.00746951 0.08155488 0.00823171 0.04664634]
9,30,30,415,-2351.999999999993,-3.6240369799691727,0.0,503,[0.92063492 0.00749559 0.04872134 0.00771605 0.0154321 ]
6,25,25,416,-1590.0,-2.8091872791519434,0.0,423,"[9.56761006e-01 5.11006289e-03 3.14465409e-02 5.89622642e-03
 7.86163522e-04]"
6,25,25,417,-1943.3333333333217,-3.433451118963466,0.0,423,[0.90015723 0.00353774 0.06053459 0.01257862 0.02319182]
6,30,30,418,-1653.3333333333237,-2.5593395252837827,0.0,495,[0.90692204 0.00739247 0.07291667 0.00840054 0.00436828]
8,35,35,419,-2111.999999999972,-2.9010989010988624,0.0,575,[0.9077691  0.00868056 0.06814236 0.00954861 0.00585938]
5,30,30,420,-1191.416666666669,-1.8471576227390216,0.0,492,[0.85192698 0.00689655 0.07139959 0.00486815 0.06490872]
5,30,30,421,-1416.6666666666617,-2.1963824289405607,0.0,499,[0.9424 0.0036 0.048  0.006  0.    ]
8,40,40,422,-2173.333333333282,-2.6897689768976263,0.0,651,[0.86177147 0.00977761 0.08569785 0.0086273  0.03412577]
8,25,25,423,-2426.6666666666656,-4.272300469483566,0.0,415,[0.87860577 0.00811298 0.07481971 0.01021635 0.02824519]
6,25,25,424,-1448.666666666657,-2.559481743227309,0.0,423,[0.92492138 0.00982704 0.04913522 0.00746855 0.0086478 ]
7,40,40,425,-2452.4999999999995,-3.03903345724907,0.0,653,[0.92245522 0.00633464 0.05875928 0.00633464 0.00611621]
10,35,35,426,-2392.833333333324,-3.277853881278526,0.0,585,[0.87508532 0.01040956 0.07508532 0.00972696 0.02969283]
6,25,25,427,-1448.666666666657,-2.559481743227309,0.0,423,[0.91784591 0.00982704 0.06014151 0.00589623 0.00628931]
7,35,35,428,-2343.8333333333294,-3.223979825767991,0.0,573,[0.85067198 0.01045296 0.07142857 0.0111996  0.05624689]
8,40,40,429,-1967.999999999944,-2.4356435643563663,0.0,655,[0.87404726 0.00876524 0.07907774 0.00628811 0.03182165]
6,45,45,430,-2733.75,-3.085496613995485,0.0,728,[0.90374943 0.01097394 0.0608139  0.00983082 0.01463192]
10,25,25,431,-2520.500000000003,-4.421929824561409,0.0,425,[0.87253521 0.00633803 0.07957746 0.00704225 0.03450704]
6,45,45,432,-1880.6666666666474,-2.1226486079759,0.0,727,[0.91208791 0.00824176 0.06478938 0.00801282 0.00686813]
7,25,25,433,-1706.8333333333246,-3.010288065843606,0.0,417,[0.95796309 0.00478469 0.03349282 0.0037594  0.        ]
5,40,40,434,-1083.3333333333464,-1.345755693581797,0.0,649,[0.91138462 0.00523077 0.07323077 0.008      0.00215385]
8,40,40,435,-3389.3333333333876,-4.194719471947262,0.0,655,[0.84622713 0.0070503  0.08250762 0.0074314  0.05678354]
5,25,25,436,-1376.6666666666633,-2.4365781710914396,0.0,412,"[9.03147700e-01 6.77966102e-03 8.13559322e-02 8.23244552e-03
 4.84261501e-04]"
5,30,30,437,-1068.1666666666779,-1.6560723514212061,0.0,492,[0.91561866 0.00851927 0.06653144 0.00933063 0.        ]
5,25,25,438,-888.3333333333429,-1.5722713864306954,0.0,409,[0.92146341 0.00682927 0.06390244 0.00780488 0.        ]
7,25,25,439,-1248.3333333333321,-2.2016460905349775,0.0,427,[0.90921228 0.00534045 0.05373832 0.00801068 0.02369826]
10,35,35,440,-3024.000000000049,-4.142465753424725,0.0,575,[0.89479167 0.01059028 0.07569444 0.00902778 0.00989583]
7,25,25,441,-1676.3333333333162,-2.956496178718371,0.0,427,[0.94259012 0.0076769  0.04372497 0.00600801 0.        ]
8,25,25,442,-1824.333333333323,-3.2118544600938788,0.0,420,[0.91894299 0.00831354 0.05671021 0.00771971 0.00831354]
10,25,25,443,-1943.3333333333087,-3.4093567251461554,0.0,439,[0.76272727 0.0075     0.05409091 0.00659091 0.16909091]
5,25,25,444,-735.0000000000078,-1.3008849557522262,0.0,419,[0.91666667 0.00904762 0.04761905 0.00714286 0.01952381]
5,40,40,445,-1408.3333333333208,-1.749482401656299,0.0,649,[0.88923077 0.00615385 0.08430769 0.00953846 0.01076923]
6,25,25,446,-1625.3333333333255,-2.871613663133084,0.0,423,[0.92413522 0.0086478  0.05699686 0.00550314 0.00471698]
9,45,45,447,-2767.5000000000377,-3.113048368953923,0.0,737,[0.91990364 0.00647395 0.0564589  0.00602228 0.01114122]
8,25,25,448,-1473.5,-2.5941901408450705,0.0,420,[0.93200713 0.00712589 0.03414489 0.0074228  0.01929929]
7,25,25,449,-1569.3333333333192,-2.7677836566725205,0.0,427,[0.93291055 0.00567423 0.04839786 0.00367156 0.00934579]
5,35,35,450,-1623.4999999999895,-2.239310344827572,0.0,572,[0.90680628 0.00942408 0.07853403 0.0052356  0.        ]
6,35,35,451,-1001.0000000000251,-1.3787878787879133,0.0,571,[0.91870629 0.004662   0.06614219 0.00495338 0.00553613]
7,40,40,452,-2125.499999999953,-2.6338289962824697,0.0,653,[0.88182612 0.00917431 0.0873744  0.00742682 0.01419834]
10,25,25,453,-2640.000000000014,-4.631578947368446,0.0,439,[0.88477273 0.005      0.04545455 0.00522727 0.05954545]
10,45,45,454,-4642.333333333347,-5.216104868913873,0.0,732,[0.87230559 0.00818554 0.09058663 0.00668486 0.02223738]
10,25,25,455,-2163.3333333333153,-3.795321637426869,0.0,439,[0.90931818 0.00454545 0.05022727 0.00704545 0.02886364]
10,25,25,456,-2236.499999999981,-3.9236842105262824,0.0,425,[0.87089202 0.00704225 0.05892019 0.00751174 0.0556338 ]
7,40,40,457,-1961.9999999999445,-2.4312267657991877,0.0,653,[0.89121887 0.00939275 0.07776322 0.00764526 0.0139799 ]
10,40,40,458,-3850.000000000036,-4.753086419753131,0.0,659,[0.90818182 0.00636364 0.07106061 0.00818182 0.00621212]
9,35,35,459,-1830.3333333333044,-2.510745313214409,0.0,577,[0.90061515 0.00768935 0.06785852 0.00730488 0.0165321 ]
10,35,35,460,-3190.0000000000605,-4.369863013698713,0.0,579,[0.91896552 0.00655172 0.06103448 0.00724138 0.0062069 ]
7,40,40,461,-3106.5,-3.849442379182156,0.0,653,[0.899301   0.01004806 0.0709917  0.00961118 0.01004806]
10,40,40,462,-3850.0000000001446,-4.753086419753265,0.0,659,"[9.38484848e-01 6.96969697e-03 4.78787879e-02 5.90909091e-03
 7.57575758e-04]"
8,30,30,463,-2066.6666666666383,-3.18930041152259,0.0,495,[0.92767137 0.00453629 0.04889113 0.00504032 0.01386089]
10,35,35,464,-2755.0000000000286,-3.7739726027397653,0.0,579,[0.8887931  0.00982759 0.08586207 0.00793103 0.00758621]
10,30,30,465,-2791.6666666666756,-4.294871794871809,0.0,499,[0.8602 0.0096 0.0768 0.0108 0.0426]
10,30,30,466,-2445.666666666665,-3.7625641025641,0.0,505,[0.8972332  0.00612648 0.05454545 0.00474308 0.03735178]
9,35,35,467,-2579.3333333333417,-3.5381801554641177,0.0,583,[0.87024353 0.00989346 0.06982496 0.00989346 0.0401446 ]
7,25,25,468,-1961.6666666666545,-3.4597295708406604,0.0,427,[0.94192256 0.00433912 0.04405874 0.00534045 0.00433912]
6,30,30,469,-2108.0,-3.263157894736842,0.0,495,[0.89482527 0.01008065 0.07325269 0.00873656 0.01310484]
10,40,40,470,-3274.5000000000505,-4.042592592592655,0.0,665,[0.85975976 0.00600601 0.0539039  0.00630631 0.07402402]
6,25,25,471,-1270.3333333333323,-2.244405182567725,0.0,411,"[8.99271845e-01 6.87702265e-03 8.17152104e-02 1.17313916e-02
 4.04530744e-04]"
6,30,30,472,-1353.0,-2.0944272445820435,0.0,491,"[9.10907859e-01 5.75880759e-03 7.35094851e-02 9.48509485e-03
 3.38753388e-04]"
8,35,35,473,-2860.0,-3.9285714285714284,0.0,571,[0.90319056 0.00611888 0.06752622 0.00895979 0.01420455]
6,40,40,474,-1943.9999999999457,-2.4119106699751187,0.0,647,[0.88245885 0.00951646 0.08539095 0.00848765 0.01414609]
6,40,40,475,-1460.25,-1.8117245657568237,0.0,648,[0.89060092 0.00719055 0.0819209  0.00770416 0.01258346]
8,30,30,476,-2672.000000000006,-4.123456790123466,0.0,500,[0.90169661 0.00573852 0.04341317 0.00424152 0.04491018]
7,45,45,477,-3486.5,-3.9306651634723786,0.0,733,[0.88731024 0.00856364 0.06091865 0.00778513 0.03542234]
5,25,25,478,-615.0,-1.0884955752212389,0.0,409,[0.89902439 0.00585366 0.08780488 0.00731707 0.        ]
9,25,25,479,-1589.9999999999561,-2.7943760984182004,0.0,423,[0.92845912 0.00707547 0.04350105 0.0086478  0.01231656]
10,25,25,480,-2413.9999999999977,-4.2350877192982415,0.0,425,[0.89483568 0.007277   0.08075117 0.01150235 0.0056338 ]
7,40,40,481,-3597.0,-4.4572490706319705,0.0,653,[0.89143731 0.01070336 0.08038445 0.01135867 0.00611621]
8,40,40,482,-3061.3333333333726,-3.7887788778878373,0.0,655,[0.92035061 0.00666921 0.05278201 0.00762195 0.01257622]
5,35,35,483,-1432.5,-1.9758620689655173,0.0,572,"[9.24956370e-01 5.23560209e-03 5.96858639e-02 9.42408377e-03
 6.98080279e-04]"
6,40,40,484,-1352.083333333329,-1.6775227460711277,0.0,648,[0.85387776 0.0097586  0.08243451 0.0097586  0.04417052]
10,35,35,485,-2368.33333333332,-3.2442922374429037,0.0,579,[0.91137931 0.00741379 0.065      0.00586207 0.01034483]
9,45,45,486,-2398.4999999999914,-2.6979752530933534,0.0,737,[0.85787413 0.00692562 0.07211683 0.00828064 0.05480277]
5,35,35,487,-1527.999999999983,-2.1075862068965283,0.0,572,[0.89808028 0.00802792 0.06317627 0.01151832 0.01919721]
8,45,45,488,-2615.83333333334,-2.9457582582582655,0.0,729,[0.89195205 0.00839041 0.07311644 0.00890411 0.01763699]
8,45,45,489,-2798.3333333333876,-3.1512762762763376,0.0,729,[0.92688356 0.00565068 0.05684932 0.00599315 0.00462329]
9,45,45,490,-3505.5000000001005,-3.9431946006750285,0.0,737,[0.9179464  0.0073773  0.04893104 0.0073773  0.01836796]
5,30,30,491,-1273.583333333332,-1.9745478036175688,0.0,492,[0.96105477 0.00446247 0.03042596 0.0040568  0.        ]
9,45,45,492,-3321.0000000000873,-3.735658042744755,0.0,737,[0.91659139 0.00301114 0.0532972  0.00466727 0.022433  ]
5,25,25,493,-963.6666666666723,-1.7056047197640218,0.0,412,[0.90024213 0.00968523 0.06634383 0.00823245 0.01549637]
6,45,45,494,-2928.0,-3.304740406320542,0.0,731,[0.94808743 0.00500911 0.03369763 0.00523679 0.00796903]
7,25,25,495,-2211.3333333333185,-3.9000587889476517,0.0,427,[0.92323097 0.00600801 0.0540721  0.01034713 0.00634179]
7,35,35,496,-1961.1666666666342,-2.69761577258134,0.0,573,[0.88949726 0.01070184 0.07814833 0.00796416 0.0136884 ]
7,40,40,497,-2997.5000000000177,-3.714374225526664,0.0,653,[0.8604194  0.00808213 0.0843163  0.00742682 0.03975535]
9,45,45,498,-2521.500000000014,-2.8363329583802184,0.0,737,[0.85305631 0.0084312  0.07738633 0.0084312  0.05269497]
8,25,25,499,-1543.6666666666538,-2.717723004694813,0.0,420,[0.8922209  0.00801663 0.06235154 0.00861045 0.02880048]
7,25,25,500,-1323.6666666666622,-2.334509112286882,0.0,417,[0.85064935 0.01367054 0.09398496 0.00615174 0.0355434 ]
7,30,30,501,-1825.9999999999752,-2.8222565687789416,0.0,497,[0.92857143 0.00688468 0.03872633 0.00774527 0.01807229]
9,25,25,502,-2143.6666666666474,-3.767428236672491,0.0,435,[0.9138634  0.00713558 0.04918451 0.00458716 0.02522936]
5,35,35,503,-1614.9999999999895,-2.2275862068965373,0.0,569,[0.90245614 0.00912281 0.07894737 0.00526316 0.00421053]
6,35,35,504,-1991.5,-2.7431129476584024,0.0,568,[0.87141183 0.00820152 0.09548916 0.01171646 0.01318102]
8,30,30,505,-1818.6666666666422,-2.80658436213988,0.0,495,[0.91179435 0.01033266 0.05544355 0.00756048 0.01486895]
9,40,40,506,-2616.0,-3.2336217552533992,0.0,653,[0.91165477 0.00662589 0.05776419 0.00747537 0.01647978]
10,40,40,507,-3355.0000000001073,-4.141975308642108,0.0,659,[0.90090909 0.00636364 0.05106061 0.005      0.03666667]
7,45,45,508,-2752.5,-3.1031567080045095,0.0,733,[0.92740366 0.00739587 0.05040872 0.00720125 0.0075905 ]
8,40,40,509,-2390.666666666661,-2.9587458745874518,0.0,651,[0.88439417 0.01016104 0.08684816 0.00939417 0.00920245]
9,45,45,510,-4453.000000000023,-5.008998875140633,0.0,731,[0.88585307 0.00728597 0.07923497 0.00789314 0.01973285]
9,30,30,511,-1633.9999999999804,-2.517719568566996,0.0,515,[0.91645134 0.00366064 0.03359173 0.00279931 0.04349699]
7,25,25,512,-1881.0,-3.3174603174603177,0.0,417,[0.92925496 0.00580998 0.05741627 0.0075188  0.        ]
7,30,30,513,-1440.8333333333223,-2.226944873776387,0.0,493,[0.91469057 0.00838635 0.05928282 0.00896472 0.00867553]
6,25,25,514,-1201.3333333333342,-2.1224970553592475,0.0,423,[0.93081761 0.00275157 0.05463836 0.00589623 0.00589623]
5,25,25,515,-1225.0000000000002,-2.1681415929203545,0.0,419,[0.9152381  0.0052381  0.05142857 0.00904762 0.01904762]
9,25,25,516,-2325.3333333333294,-4.086701816051545,0.0,435,[0.84097859 0.00407747 0.04943935 0.00688073 0.09862385]
5,25,25,517,-910.0000000000103,-1.610619469026567,0.0,419,[0.88428571 0.00285714 0.05904762 0.00666667 0.04714286]
7,35,35,518,-2071.16666666665,-2.848922512608872,0.0,577,[0.89644093 0.00716757 0.04251112 0.0081562  0.04572417]
9,35,35,519,-2822.6666666667124,-3.87197073616833,0.0,583,[0.91647641 0.0055175  0.06373668 0.00722983 0.00703957]
5,40,40,520,-1561.1666666666458,-1.9393374741200569,0.0,645,[0.90897833 0.00619195 0.05944272 0.00773994 0.01764706]
5,30,30,521,-1388.3333333333292,-2.152454780361751,0.0,489,[0.91877551 0.0044898  0.06857143 0.00816327 0.        ]
8,45,45,522,-2760.0,-3.108108108108108,0.0,735,[0.86277174 0.00560462 0.06233016 0.00662364 0.06266984]
7,30,30,523,-2017.1666666666522,-3.117722823286943,0.0,493,"[9.01388086e-01 8.96471949e-03 7.89473684e-02 9.83227299e-03
 8.67553499e-04]"
10,25,25,524,-2911.00000000001,-5.1070175438596666,0.0,425,[0.93779343 0.00586854 0.0415493  0.00516432 0.00962441]
9,45,45,525,-5015.666666666662,-5.6419197600299915,0.0,733,[0.90735695 0.00711474 0.06766576 0.00772025 0.01014229]
6,25,25,526,-1342.6666666666613,-2.372202591283854,0.0,423,[0.92531447 0.00471698 0.06289308 0.00707547 0.        ]
7,25,25,527,-1637.1666666666506,-2.8874191651969148,0.0,417,[0.93814081 0.00649351 0.04921394 0.00615174 0.        ]
10,25,25,528,-2713.3333333333458,-4.760233918128677,0.0,439,[0.91409091 0.00636364 0.05977273 0.00613636 0.01363636]
